datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2025-08-01 11:12:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2474,2474.1,2468,2470.7,12750,13752500,117
2025-08-01 11:13:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2471.5,2471.5,2469,2469.5,4500,13752500,118
2025-08-01 11:14:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2469.1,2470.8,2467.6,2470.8,13500,13752500,119
2025-08-01 11:15:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2471.4,2472.5,2471.4,2472.1,7500,13747500,120
2025-08-01 11:16:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2471.4,2471.5,2470.9,2471.1,2000,13747500,121
2025-08-01 11:17:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2471.1,2471.6,2470.2,2470.2,3000,13747500,122
2025-08-01 11:18:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2470.2,2470.2,2466.3,2466.3,3500,13749250,123
2025-08-01 11:19:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465,2467.1,2465,2467.1,4500,13749250,124
2025-08-01 11:20:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2466.7,2468.5,2466.4,2468.2,5000,13749250,125
2025-08-01 11:21:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2468.9,2469.8,2468.1,2469.8,3500,13751500,126
2025-08-01 11:22:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2469.8,2469.8,2468,2468,2500,13751500,127
2025-08-01 11:23:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2467.1,2468.6,2467.1,2467.9,1250,13751500,128
2025-08-01 11:24:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2468,2468.5,2467.5,2467.5,5000,13753000,129
2025-08-01 11:25:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2468,2469.1,2468,2468.7,1250,13753000,130
2025-08-01 11:26:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2467.9,2469.1,2467.6,2468.6,1250,13753000,131
2025-08-01 11:27:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2469.2,2469.2,2468.8,2468.8,1500,13754250,132
2025-08-01 11:28:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2469.1,2469.6,2469.1,2469.4,3000,13754250,133
2025-08-01 11:29:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2469,2469,2466.7,2468,8750,13754250,134
2025-08-01 11:30:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2465.5,2466,2461.6,2462.1,16750,13763000,135
2025-08-01 11:31:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2462.1,2462.1,2460,2460,9500,13763000,136
2025-08-01 11:32:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2459,2461.1,2458,2460.4,6000,13763000,137
2025-08-01 11:33:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461.2,2461.5,2460,2461.5,2750,13763000,138
2025-08-01 11:34:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461.6,2461.6,2461.2,2461.6,1250,13768250,139
2025-08-01 11:35:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461.9,2462.6,2461.9,2461.9,1750,13768250,140
2025-08-01 11:36:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2461.5,2461.5,2460.7,2460.7,1500,13769750,141
2025-08-01 11:37:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2460.2,2460.8,2460.1,2460.5,2250,13769750,142
2025-08-01 11:38:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2460,2460.5,2459.9,2459.9,2000,13769750,143
2025-08-01 11:39:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2459.6,2459.7,2458,2458,3250,13771250,144
2025-08-01 11:40:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2457.5,2458.4,2457.1,2457.5,2000,13771250,145
2025-08-01 11:41:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2457,2457,2454,2454,14250,13771250,146
2025-08-01 11:42:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.4,2455.7,2453.9,2454.3,5750,13768500,147
2025-08-01 11:43:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2455.2,2455.2,2454,2454.9,1500,13768500,148
2025-08-01 11:44:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454,2454.6,2451,2453.9,14750,13768500,149
2025-08-01 11:45:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2455,2456.5,2454.8,2456.3,3750,13768500,150
2025-08-01 11:46:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2456.3,2456.6,2455.6,2456.6,3250,13768500,151
2025-08-01 11:47:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2456.5,2456.5,2454.8,2454.8,8250,13768500,152
2025-08-01 11:48:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.3,2454.8,2454.3,2454.8,1000,13763000,153
2025-08-01 11:49:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2455.7,2455.8,2454.6,2455.5,2250,13763000,154
2025-08-01 11:50:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2455.6,2455.6,2453.4,2453.4,3250,13763000,155
2025-08-01 11:51:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.2,2453.2,2452.1,2452.8,5500,13760000,156
2025-08-01 11:52:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.2,2452.3,2452.2,2452.3,2250,13760000,157
2025-08-01 11:53:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.8,2452.9,2452,2452.6,8250,13760000,158
2025-08-01 11:54:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452,2452.2,2448,2448,19250,13765750,159
2025-08-01 11:55:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2447.8,2448.6,2446.7,2447,12000,13765750,160
2025-08-01 11:56:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2447.6,2449,2445.4,2448.2,15750,13765750,161
2025-08-01 11:57:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2447.2,2448.9,2446.5,2448.2,4000,13761250,162
2025-08-01 11:58:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449,2450,2448.8,2448.9,6250,13761250,163
2025-08-01 11:59:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449,2449.8,2449,2449.3,4750,13761250,164
2025-08-01 12:00:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449.5,2449.5,2448,2448,6000,13763250,165
2025-08-01 12:01:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2447.7,2447.7,2447,2447,2000,13763250,166
2025-08-01 12:02:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2447.8,2448.2,2447.4,2447.4,1250,13763250,167
2025-08-01 12:03:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2448,2449.5,2447,2449.5,8500,13768000,168
2025-08-01 12:04:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2450.4,2452.2,2450,2452,10000,13768000,169
2025-08-01 12:05:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2450.9,2451.6,2450.4,2450.4,1750,13768000,170
2025-08-01 12:06:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2450.6,2452.8,2450.4,2450.4,6750,13768000,171
2025-08-01 12:07:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2451.6,2451.9,2450.9,2451.7,2750,13765750,172
2025-08-01 12:08:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2451.5,2452.3,2451.5,2452.1,2000,13765750,173
2025-08-01 12:09:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2451.9,2451.9,2450.4,2451.3,9750,13771500,174
2025-08-01 12:10:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2451.9,2452.3,2451.8,2452.3,1750,13771500,175
2025-08-01 12:11:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.3,2452.3,2451.4,2451.4,2500,13771500,176
2025-08-01 12:12:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2450.5,2450.5,2450,2450,5500,13777750,177
2025-08-01 12:13:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2450.7,2450.7,2450.2,2450.2,1250,13777750,178
2025-08-01 12:14:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2450.7,2450.7,2448.4,2448.4,3500,13777750,179
2025-08-01 12:15:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449.3,2449.6,2449,2449,1000,13777750,180
2025-08-01 12:16:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449.6,2449.6,2449.6,2449.6,250,13781500,181
2025-08-01 12:17:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449.4,2449.4,2448.5,2448.5,1500,13781500,182
2025-08-01 12:18:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449.2,2449.6,2448.8,2449.6,1000,13793750,183
2025-08-01 12:19:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2449.6,2450.9,2449.5,2450.9,2750,13793750,184
2025-08-01 12:20:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453,2453.1,2451.8,2453.1,5500,13793750,185
2025-08-01 12:21:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453,2453,2451.8,2451.9,3500,13793750,186
2025-08-01 12:22:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.1,2453.2,2453.1,2453.2,1500,13800750,187
2025-08-01 12:23:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.4,2454.5,2453.6,2453.6,2750,13800750,188
2025-08-01 12:24:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.6,2454.6,2452.4,2452.4,2250,13804250,189
2025-08-01 12:25:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.1,2454.4,2453.1,2454.4,1750,13804250,190
2025-08-01 12:26:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454,2454.2,2454,2454.2,2500,13804250,191
2025-08-01 12:27:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.6,2453.6,2453.3,2453.3,250,13804250,192
2025-08-01 12:28:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2451.3,2452.2,2451.3,2452.2,500,13807000,193
2025-08-01 12:29:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2451,2453.8,2451,2452.7,4250,13807000,194
2025-08-01 12:30:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.6,2453.6,2453,2453,250,13807000,195
2025-08-01 12:31:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.2,2456,2454,2456,8500,13810500,196
2025-08-01 12:32:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.9,2455.8,2454.9,2455.5,3750,13810500,197
2025-08-01 12:33:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2454.9,2455,2453.8,2454.5,2250,13810500,198
2025-08-01 12:34:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2453.9,2454.2,2453.9,2454.2,250,13822000,199
2025-08-01 12:35:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.9,2452.9,2450.9,2451.7,3250,13822000,200
2025-08-01 12:36:00,ASIPAI,NFO,Futures,28-AUG-25,Others,0,2452.5,2452.9,2452.5,2452.8,1000,13826000,201
