datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
2025-08-01 10:18:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400,1399.6,1400,11500,107652000,63
2025-08-01 10:19:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.4,1400.6,1399.8,1400.6,19500,107652000,64
2025-08-01 10:20:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.1,1401.8,1399.8,1401.8,27500,107652000,65
2025-08-01 10:21:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402,1403,1401.7,1402.8,54000,107622500,66
2025-08-01 10:22:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.5,1403.1,1402,1402.4,31500,107622500,67
2025-08-01 10:23:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.5,1402,1400.2,1402,41500,107622500,68
2025-08-01 10:24:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402,1402.8,1401.7,1401.7,46000,107622500,69
2025-08-01 10:25:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.7,1402.5,1401.7,1402.5,29000,107622500,70
2025-08-01 10:26:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.5,1402.5,1402,1402.3,22000,107622500,71
2025-08-01 10:27:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.1,1402.4,1402.1,1402.1,5000,107618000,72
2025-08-01 10:28:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.3,1402.5,1401.6,1401.6,15000,107618000,73
2025-08-01 10:29:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.6,1402,1401.6,1402,3000,107618000,74
2025-08-01 10:30:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.2,1403.5,1402.2,1403,38500,107614500,75
2025-08-01 10:31:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403.1,1403.5,1402.9,1403.5,25000,107614500,76
2025-08-01 10:32:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403.4,1403.8,1402.9,1402.9,21500,107614500,77
2025-08-01 10:33:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403,1403.2,1402.6,1403.1,10000,107655000,78
2025-08-01 10:34:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403.1,1403.1,1402.8,1403,11500,107655000,79
2025-08-01 10:35:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.5,1403.5,1402,1403.5,13000,107655000,80
2025-08-01 10:36:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403.9,1404.9,1403.6,1403.6,73000,107630500,81
2025-08-01 10:37:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403.8,1404.9,1403.7,1404.4,71500,107630500,82
2025-08-01 10:38:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1404,1404.5,1403.5,1403.6,39000,107630500,83
2025-08-01 10:39:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.6,1403.5,1402.6,1403.5,17500,107466000,84
2025-08-01 10:40:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403.2,1404,1403.2,1403.8,12500,107466000,85
2025-08-01 10:41:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403.6,1403.6,1402.8,1403.4,11500,107466000,86
2025-08-01 10:42:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1403.4,1403.4,1401.6,1401.9,21000,107484000,87
2025-08-01 10:43:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.5,1402.5,1401.8,1402.5,7500,107484000,88
2025-08-01 10:44:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.2,1403.3,1402.1,1402.1,15000,107484000,89
2025-08-01 10:45:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.3,1403.1,1402.3,1403,100500,107484000,90
2025-08-01 10:46:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.4,1402.4,1400.7,1401,17000,107516000,91
2025-08-01 10:47:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401,1402.2,1400.9,1402,23500,107516000,92
2025-08-01 10:48:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.2,1402.2,1400.5,1400.5,21500,107507000,93
2025-08-01 10:49:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.9,1401.2,1400.8,1400.8,5000,107507000,94
2025-08-01 10:50:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.8,1400.8,1399.9,1399.9,17000,107507000,95
2025-08-01 10:51:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.9,1400.6,1399.7,1400.2,13000,107501500,96
2025-08-01 10:52:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.2,1400.5,1400,1400.1,3000,107501500,97
2025-08-01 10:53:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.1,1400.3,1400.1,1400.3,8000,107501500,98
2025-08-01 10:54:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.4,1400.4,1399.3,1399.3,16500,107502000,99
2025-08-01 10:55:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.4,1400,1399.3,1400,10000,107502000,100
2025-08-01 10:56:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400.5,1399.8,1400.5,9500,107502000,101
2025-08-01 10:57:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.2,1400.8,1400.2,1400.3,8000,107503500,102
2025-08-01 10:58:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.4,1400.5,1400,1400.5,5500,107503500,103
2025-08-01 10:59:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.3,1400.5,1400,1400.3,3000,107503500,104
2025-08-01 11:00:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.5,1401.4,1400.5,1401.4,14000,107509000,105
2025-08-01 11:01:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.4,1401.9,1401,1401.7,17000,107509000,106
2025-08-01 11:02:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.7,1402.9,1401.7,1402.7,37000,107509000,107
2025-08-01 11:03:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1402.7,1402.8,1401.7,1401.7,8000,107530000,108
2025-08-01 11:04:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.9,1402.3,1401.7,1401.7,3500,107530000,109
2025-08-01 11:05:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.8,1401.8,1401.2,1401.2,4000,107530000,110
2025-08-01 11:06:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1401.5,1401.5,1400.8,1400.8,4500,107530000,111
2025-08-01 11:07:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.4,1400.6,1400.2,1400.3,2500,107530000,112
2025-08-01 11:08:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400.8,1399.8,1400.5,13000,107530000,113
2025-08-01 11:09:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.5,1400.4,1399.5,1400,37000,107555000,114
2025-08-01 11:10:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.1,1401,1400,1401,10500,107555000,115
2025-08-01 11:11:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.9,1401,1400,1400.5,16500,107555000,116
2025-08-01 11:12:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.9,1400.9,1400.3,1400.3,9000,107542000,117
2025-08-01 11:13:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.5,1400.5,1398.2,1398.9,29500,107542000,118
2025-08-01 11:14:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.2,1400,1399.2,1399.9,38500,107542000,119
2025-08-01 11:15:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.8,1400.2,1399.8,1399.8,18500,107571500,120
2025-08-01 11:16:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.9,1400.4,1399.9,1399.9,6000,107571500,121
2025-08-01 11:17:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.8,1400,1399.3,1399.5,55500,107571500,122
2025-08-01 11:18:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.6,1399.6,1396.1,1396.1,53000,107624500,123
2025-08-01 11:19:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1396,1397.3,1396,1397.3,21500,107624500,124
2025-08-01 11:20:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.3,1397.5,1397,1397.5,4500,107624500,125
2025-08-01 11:21:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.5,1398,1397.5,1397.7,14500,107625000,126
2025-08-01 11:22:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.5,1398.1,1397.4,1397.5,16000,107625000,127
2025-08-01 11:23:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.6,1398.2,1397.6,1397.9,17500,107625000,128
2025-08-01 11:24:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398,1399.1,1397.8,1398.8,36500,107635500,129
2025-08-01 11:25:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.8,1399.3,1398.7,1399.2,10000,107635500,130
2025-08-01 11:26:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399,1399.1,1398.5,1398.8,13000,107635500,131
2025-08-01 11:27:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.8,1398.9,1398.6,1398.9,9500,107641500,132
2025-08-01 11:28:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.5,1399.1,1397.7,1398,19500,107641500,133
2025-08-01 11:29:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398,1398.7,1397.6,1397.9,17000,107641500,134
2025-08-01 11:30:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398,1398.3,1397.7,1397.7,11000,107647000,135
2025-08-01 11:31:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.6,1398.5,1397.6,1398.3,19000,107647000,136
2025-08-01 11:32:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.3,1398.3,1397.4,1397.5,17000,107647000,137
2025-08-01 11:33:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.4,1397.8,1397.3,1397.7,10500,107669500,138
2025-08-01 11:34:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.7,1398,1397.7,1397.9,9000,107669500,139
2025-08-01 11:35:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.2,1397.6,1396.6,1397,38000,107669500,140
2025-08-01 11:36:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397,1397.5,1396.7,1396.7,18500,107677000,141
2025-08-01 11:37:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1396.7,1397.7,1396.7,1397.7,22500,107677000,142
2025-08-01 11:38:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.6,1397.7,1397.1,1397.2,14500,107677000,143
2025-08-01 11:39:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.2,1397.2,1396,1396,20000,107692000,144
2025-08-01 11:40:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1396,1397,1396,1396.9,21500,107692000,145
2025-08-01 11:41:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397,1397,1395.8,1396,19500,107692000,146
2025-08-01 11:42:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1396,1396,1395.4,1395.6,20500,107698500,147
2025-08-01 11:43:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1396,1396.6,1396,1396,15000,107698500,148
2025-08-01 11:44:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1396,1396,1394.1,1394.3,54500,107698500,149
2025-08-01 11:45:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1394.5,1396.2,1394.4,1395.3,60000,107730500,150
2025-08-01 11:46:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1395.6,1396.2,1395.3,1395.3,13500,107730500,151
2025-08-01 11:47:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1395.5,1396.3,1395.2,1396,11500,107730500,152
2025-08-01 11:48:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1396,1397,1396,1396.9,32500,107729000,153
2025-08-01 11:49:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1396.7,1398,1396.7,1398,26000,107729000,154
2025-08-01 11:50:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.9,1398.1,1397.5,1397.5,16500,107729000,155
2025-08-01 11:51:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.6,1398.2,1397,1398.2,7000,107741000,156
2025-08-01 11:52:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.8,1398.5,1397.8,1398.2,11500,107741000,157
2025-08-01 11:53:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.2,1398.7,1398.2,1398.7,7000,107741000,158
2025-08-01 11:54:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.7,1398.7,1398,1398.2,9000,107746000,159
2025-08-01 11:55:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.1,1398.2,1397.6,1397.9,12000,107746000,160
2025-08-01 11:56:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.8,1398,1397.6,1397.6,10500,107746000,161
2025-08-01 11:57:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.4,1397.5,1396.6,1397,9000,107759000,162
2025-08-01 11:58:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.5,1398,1397.5,1397.7,21500,107759000,163
2025-08-01 11:59:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.7,1398,1396.8,1397.2,12000,107759000,164
2025-08-01 12:00:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.6,1398.1,1397.3,1397.9,8000,107773500,165
2025-08-01 12:01:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.8,1397.8,1397.5,1397.8,6000,107773500,166
2025-08-01 12:02:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398,1398,1397.4,1397.6,7000,107773500,167
2025-08-01 12:03:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1397.9,1398.5,1397.9,1398.4,11500,107777000,168
2025-08-01 12:04:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1398.6,1399.6,1398.6,1399.1,45000,107777000,169
2025-08-01 12:05:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399,1399.9,1399,1399.5,16000,107777000,170
2025-08-01 12:06:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.8,1399.9,1399.2,1399.9,10500,107809000,171
2025-08-01 12:07:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.9,1401,1399.9,1400,21500,107809000,172
2025-08-01 12:08:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400,1399.4,1399.6,22500,107809000,173
2025-08-01 12:09:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.7,1400.1,1399.6,1400,24000,107834500,174
2025-08-01 12:10:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400,1399.5,1399.8,14000,107834500,175
2025-08-01 12:11:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.9,1399.9,1399.4,1399.5,28500,107834500,176
2025-08-01 12:12:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.5,1399.7,1399.5,1399.6,23500,107880000,177
2025-08-01 12:13:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.7,1399.9,1399.7,1399.9,4500,107880000,178
2025-08-01 12:14:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.8,1399.9,1399,1399,18000,107880000,179
2025-08-01 12:15:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399,1399.5,1399,1399.5,28500,107880000,180
2025-08-01 12:16:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.8,1399.9,1399.7,1399.7,8500,107858500,181
2025-08-01 12:17:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.7,1399.8,1399.3,1399.3,10000,107858500,182
2025-08-01 12:18:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.3,1399.6,1399.3,1399.5,21000,107524500,183
2025-08-01 12:19:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.4,1399.4,1399,1399.1,10500,107524500,184
2025-08-01 12:20:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.2,1399.3,1398.6,1399.3,17000,107524500,185
2025-08-01 12:21:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.4,1399.5,1399.1,1399.5,8000,107540000,186
2025-08-01 12:22:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.5,1399.5,1399.3,1399.5,15000,107540000,187
2025-08-01 12:23:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.4,1399.9,1399.4,1399.9,13500,107540000,188
2025-08-01 12:24:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.9,1399.9,1399.8,1399.9,14000,107558000,189
2025-08-01 12:25:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1399.9,1400,1399.8,1400,11000,107558000,190
2025-08-01 12:26:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400.3,1400.4,1400.2,1400.2,17500,107558000,191
2025-08-01 12:27:00,RELIND,NFO,Futures,28-AUG-25,Others,0,1400,1400,1399.7,1399.7,6500,107581500,192
